OrderId,OrderItemId,ProductType,ProductItem,ProductPeriod,ProductDetails,ProductStorage
50050,8,DELI_ITEM,"Chicken, rotisserie or fried",4 months,,FROZEN
50050,9,VEGETABLES,Radishes,,Do not freeze,FROZEN
50050,10,CONDIMENTS,"Barbecue sauce, bottled",12 months,unopened,SHELF
50050,11,FRESH_POULTRY,"Chicken or turkey, parts",1-2 days,,REFRIGERATED
50050,12,VEGETABLES,"Onions, dry",2 months,,REFRIGERATED
50051,1,PROCESSED_MEAT,"Hot dogs, sealed in package",1-2 months,,FROZEN
50051,2,SHELLFISH,"Crab legs, king, dungeness, snow",9-12 months,,FROZEN
50051,3,BAKERY,"Pies, fruit",1-2 days,,SHELF
50051,4,SHELF_ITEM,"Water, bottled",3 months,opened,SHELF
50051,5,FROZEN_ITEM,"Fruit such as berries, melons",4-6 months,,FROZEN
50051,6,FRUIT,Kiwi Fruit,Until ripe,,SHELF
50051,7,SHELF_ITEM,"Sugar, sugar substitutes",2 years,,SHELF
50051,8,BAKERY,"Pastries, danish",1 week,,REFRIGERATED
50051,9,SOY,"Soy or rice beverage, soy flour, full-fat",2 months,unopened,SHELF
50051,10,SHELF_ITEM,"Cereal, cook before eating (oatmeal, etc.)",12 months,unopened,SHELF
50051,11,SHELLFISH,"Crab meat, pasteurized",3-5 days,opened,REFRIGERATED
50052,1,BAKERY,"Rolls, yeast, partially baked",2 months,,FROZEN
50052,2,DELI_ITEM,Pudding,Package date,unopened,REFRIGERATED
50052,3,DIARY,"Aerosol can, nondairy topping",,Do not freeze,FROZEN
50052,4,PROCESSED_MEAT,"Ham, cook before eating",1-2 months,,FROZEN
50052,5,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",12 months,unopened,SHELF
50052,6,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",Use-by date,,REFRIGERATED
50052,7,VEGETABLES,Ginger Root,1-2 weeks,,REFRIGERATED
50052,8,SHELF_ITEM,"Garlic, commercial jars",date on jar,opened,REFRIGERATED
50052,9,BAKING,Cornstarch,18 months,opened,SHELF
50052,10,PROCESSED_MEAT,"Sausage, hard, dry (pepperoni), sliced",1-2 months,,FROZEN
50052,11,SHELF_ITEM,"Tea, bags",12 months,opened,SHELF
50052,12,BAKERY,"Pies, fruit",8 months,,FROZEN
50052,13,BAKERY,"Eclairs, dairy cream filled",3-4 days,,REFRIGERATED
50052,14,VEGETABLES,Potatoes,1-2 weeks,,REFRIGERATED
50052,15,SOY,"Soy or rice beverage, Re-hydrated TSP",3-4 months,unopened,SHELF
50052,16,DELI_ITEM,"Cheese, store-sliced, hard cheese such as cheddar or swiss",3-4 weeks,,REFRIGERATED
50052,17,DIARY,"Whipped, sweetened",1-2 months,,FROZEN
50052,18,VEGETABLES,Radishes,10-14 days,,REFRIGERATED
50053,1,VEGETABLES,"Squash, winter",2 weeks,,REFRIGERATED
50053,2,FRUIT,"Pears, Plums",3-4 days,,REFRIGERATED
50053,3,PROCESSED_MEAT,"Hot dogs, after opening",1 week,,REFRIGERATED
50053,4,FRUIT,Apricots,2-3 days,,REFRIGERATED
50053,5,FRUIT,Melons,3-4 days,,REFRIGERATED
50053,6,VEGETABLES,Eggplant,1 day,,SHELF
50053,7,FRESH_POULTRY,Giblets,3-4 months,,FROZEN
50053,8,CONDIMENTS,"Salad Dressings, commercial, bottled",3 months,opened,REFRIGERATED
50053,9,SOY,Miso,,Do not freeze,FROZEN
50053,10,DELI_ITEM,Meats covered with gravy or broth,1-2 days,,REFRIGERATED
50053,11,FRUIT,Grapes,1 week,,REFRIGERATED
50053,12,SMOKEDFISH,"Salmon, whitefish, hot smoked",6 months,vacuum pkg,FROZEN
50053,13,SHELF_ITEM,"Gelatin, flavored",3-4 months,opened,SHELF
50054,1,VEGETABLES,Ginger Root,1-2 weeks,,REFRIGERATED
50054,2,SHELF_ITEM,"Tea, bags",18 months,unopened,SHELF
50054,3,VEGETABLES,"Herbs, fresh",7-10 days,,REFRIGERATED
50054,4,DIARY,"Eggs, raw whites, yolks*",2-4 days,,REFRIGERATED
50054,5,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",3-4 days,,REFRIGERATED
50054,6,VEGETABLES,"Parsley, cilantro",1 week,,REFRIGERATED
50054,7,PROCESSED_POULTRY,Fried chicken,4 months,,FROZEN
50054,8,PROCESSED_POULTRY,Cooked poultry dishes,4-6 months,,FROZEN
50054,9,SHELF_ITEM,"Rice, white or wild",2 years,unopened,SHELF
50054,10,BAKERY,"Cakes, chocolate",4 months,,FROZEN
50054,11,FROZEN_ITEM,Egg substitutes,Date on Carton,,THAWED
50054,12,FRUIT,Coconuts,6 months,Shredded,FROZEN
50054,13,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: diet sodas, bottles or cans",1 week,opened,SHELF
50054,14,CONDIMENTS,"Mayonnaise, commercial",2-3 months,unopened,SHELF
50054,15,DIARY,Butter,1-3 months,,REFRIGERATED
50054,16,FRESH_MEAT,Ground meat,3-4 months,,FROZEN
50055,1,SHELF_ITEM,Molasses,6 months,opened,SHELF
50055,2,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",4 months,,FROZEN
50055,3,VEGETABLES,Cauliflower,3-5 days,,REFRIGERATED
50055,4,SHELLFISH,"Shucked clams, mussels and oysters",3-4 months,,FROZEN
50055,5,SOY,"Soy or rice beverage, shelf stable",3 months or use-by date,unopened,SHELF
50055,6,BAKERY,"Cakes, fruit cake",6 months,,REFRIGERATED
50055,7,FRESH_POULTRY,Giblets,1-2 days,,REFRIGERATED
50055,8,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",1 week,opened,SHELF
50055,9,BAKING,"Flour, white",6-12 months,unopened,SHELF
50055,10,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED
50055,11,DELI_ITEM,"Luncheon meats, store-sliced",1-2 months,,FROZEN
50056,1,BAKING,"Cake, Brownie, Bread Mixes",12-18 months,unopened,SHELF
50056,2,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN
50056,3,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",3-6 months,opened,SHELF
50056,4,FROZEN_ITEM,Tempeh,1-2 weeks,,THAWED
50056,5,DIARY,"Cheese, soft (such as Brie, Bel Paese)",6 months,,FROZEN
50056,6,PROCESSED_POULTRY,Pieces covered with broth or gravy,1-2 days,,REFRIGERATED
50056,7,BAKERY,"Rolls, yeast, partially baked",Package date,,SHELF
50056,8,DIARY,"Cheese, hard (such as cheddar,  swiss, block parmesan)",6 months,,FROZEN
50056,9,CONDIMENTS,"Salad Dressings, commercial, bottled",3 months,opened,REFRIGERATED
50056,10,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED
50056,11,SHELF_ITEM,"Soup mixes, dry bouillon",12 months,unopened,SHELF
50056,12,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED
50056,13,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN
50056,14,SHELLFISH,"Crab legs, king, dungeness, snow",9-12 months,,FROZEN
50056,15,SHELF_ITEM,"Baby food, cereal, dry mixes",2 months,opened,SHELF
50056,16,SHELF_ITEM,"Shortening, solid",3 months,opened,SHELF
50057,1,SMOKEDFISH,Herring,3-4 days,,REFRIGERATED
50057,2,BAKING,"Cornmeal, stone ground or blue",1 month,unopened,SHELF
50057,3,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED
50057,4,VEGETABLES,Celery,1-2 weeks,,REFRIGERATED
50057,5,SMOKEDFISH,"Salmon, whitefish, hot smoked",14 days,,REFRIGERATED
50057,6,SHELF_ITEM,"Peas, dried split",12 months,opened,SHELF
50057,7,FROZEN_ITEM,Soy crumbles and hotdogs,3-4 days,,THAWED
50057,8,BAKERY,"Cakes, chiffon, sponge",1 week,,REFRIGERATED
50057,9,PROCESSED_POULTRY,Pieces covered with broth or gravy,6 months,,FROZEN
50057,10,SHELF_ITEM,Diet powder mixes,3 months,opened,SHELF
50057,11,SOY,"Soy or rice beverage, soy flour, full-fat",2 months,unopened,SHELF
50057,12,SHELF_ITEM,"Canned goods, low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)",3-4 days,opened,REFRIGERATED
50058,1,DIARY,Cream cheese,2 weeks,,REFRIGERATED
50058,2,DIARY,"Eggs, hard cooked",1 week,,REFRIGERATED
50058,3,VEGETABLES,"Lettuce, leaf",3-7 days,,REFRIGERATED
50058,4,VEGETABLES,"Carrots, parsnips",10-12 months,,FROZEN
50058,5,FRUIT,Citrus Fruit,10 days,,SHELF
50058,6,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",1-2 months,,FROZEN
50058,7,SHELF_ITEM,"Baby food, cereal, dry mixes",Use-by date,unopened,SHELF
50058,8,SHELF_ITEM,"Mushrooms, dried",6 months,unopened,SHELF
50058,9,DELI_ITEM,"Cheese, soft (such as brie, bel paese, goat cheese, fresh mozzarella)",1 week,,REFRIGERATED
50058,10,DIARY,"Eggs, in shell",,Do not freeze,FROZEN
50058,11,VEGETABLES,"Onions, Spring or green",1-2 weeks,,REFRIGERATED
50058,12,FROZEN_ITEM,"Fish, breaded",,Do not defrost. Cook frozen.,THAWED
50059,1,SHELF_ITEM,"Sauce mixes, nondairy (spaghetti, taco, etc.)",Use entire amount,opened,SHELF
50059,2,DIARY,"Milk, plain or flavored",3 months,,FROZEN
50059,3,VEGETABLES,Brussels sprouts,3-5 days,,REFRIGERATED
50059,4,VEGETABLES,Rutabagas,8-10 months,,FROZEN
50059,5,VEGETABLES,"Carrots, parsnips",10-12 months,,FROZEN
50059,6,FISH,"Caviar, fresh, in jar",1-4 weeks,unopened,REFRIGERATED
50059,7,SHELF_ITEM,"Beans, Dried",12 months,unopened,SHELF
50059,8,FRESH_MEAT,"Variety meats (liver, tongue, chitterlings, etc.)",3-4 months,,FROZEN
50059,9,VEGETABLES,Bok choy,10-12 months,,FROZEN
50059,10,PROCESSED_MEAT,"Ham, cook before eating",1 week,,REFRIGERATED
50059,11,VEGETABLES,"Squash, summer",10-12 months,,FROZEN
50059,12,SHELLFISH,"Crab meat, pasteurized",6 months,unopened,REFRIGERATED
50059,13,PROCESSED_MEAT,"Sausage, smoked links, patties",1 week,,REFRIGERATED
50059,14,SMOKEDFISH,"Salmon, whitefish, cold-smoked",5-8 days,,REFRIGERATED
50059,15,VEGETABLES,"Onions, Spring or green",1-2 weeks,,REFRIGERATED
50059,16,DIARY,"Aerosol can, nondairy topping",3 months,,REFRIGERATED
50059,17,SHELLFISH,"Crab meat, pasteurized",6 months,unopened,REFRIGERATED
50060,1,BAKING,Baking soda,18 months,unopened,SHELF
50060,2,BAKERY,"Doughnuts, glazed or cake",1 week,G,REFRIGERATED
50060,3,SHELF_ITEM,"Garlic, chopped",date on jar,opened,REFRIGERATED
50060,4,VEGETABLES,Ginger Root,1-2 weeks,,REFRIGERATED
50060,5,PROCESSED_MEAT,"Ham, fully cooked, whole",1-2 months,,FROZEN
50060,6,FRUIT,"Papaya, mango",3-5 days,,SHELF
50060,7,VEGETABLES,"Carrots, parsnips",10-12 months,,FROZEN
50060,8,SHELF_ITEM,"Tea, loose",2 years,unopened,SHELF
50060,9,SHELF_ITEM,"Lentils, dried",12 months,opened,SHELF
50060,10,FRUIT,Melons,3-4 days,,REFRIGERATED
50060,11,CONDIMENTS,"Olives, black and green",12-18 months,unopened,SHELF
50060,12,SHELLFISH,"Shrimp, scallops, crayfish, squid",1-2 days,,REFRIGERATED
50061,1,SHELLFISH,"Crab meat, pasteurized",4 months,,FROZEN
50061,2,FRUIT,Avocados,3-4 days,,REFRIGERATED
50061,3,FROZEN_ITEM,Guacamole,3-4 months,,FROZEN
50061,4,SHELF_ITEM,"Jams, jellies, preserves",12 months,unopened,SHELF
50061,5,BAKERY,"Bread, commercial*",7-14 days,,REFRIGERATED
50061,6,BAKERY,"Cakes, chiffon, sponge",2 months,,FROZEN
50061,7,FRUIT,Grapes,1 week,,REFRIGERATED
50061,8,FROZEN_ITEM,"Sausages, uncooked",1-2 months,,FROZEN
50061,9,SHELF_ITEM,"Herbs, dried",1 year,"Cool, dark place",SHELF
50061,10,FRUIT,"Papaya, mango",1 week,,REFRIGERATED
50061,11,FROZEN_ITEM,Egg substitutes,12 months,,FROZEN
50061,12,SHELF_ITEM,Commercially popped in bags,2-3 months,unopened,SHELF
50061,13,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED
50061,14,SHELF_ITEM,"Nuts, jars or cans",4-6 months,opened,REFRIGERATED
50061,15,SHELF_ITEM,"Lentils, dried",12 months,opened,SHELF
50062,1,FROZEN_ITEM,Lobster tails,3 months,,FROZEN
50062,2,SHELF_ITEM,"Sugar, granulated",2 years,,SHELF
50062,3,DIARY,"Eggs, hard cooked",1 week,,REFRIGERATED
50062,4,SHELF_ITEM,"Tomatoes, sun dried, packed in cellophane",6-12 months,opened,REFRIGERATED
50062,5,BAKERY,"Rolls, filled, meat or vegetables",3-4 days,,REFRIGERATED
50062,6,DIARY,Yogurt,7-14 days,,REFRIGERATED
50062,7,SHELF_ITEM,"Mushrooms, dried",3 months,opened,SHELF
50062,8,BAKING,"Cornmeal, stone ground or blue",1 month,unopened,SHELF
50062,9,SHELF_ITEM,"Sugar, sugar substitutes",2 years,,SHELF
50062,10,FROZEN_ITEM,"Sausages, precooked",1-2 months,,FROZEN
50062,11,SHELF_ITEM,"Garlic, commercial jars",date on jar,opened,REFRIGERATED
50062,12,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED
50062,13,PROCESSED_MEAT,"Ham, cook before eating",1-2 months,,FROZEN
50063,1,FRUIT,Apricots,2-3 days,,REFRIGERATED
50063,2,BAKERY,"Doughnuts, glazed or cake, dairy cream filled",3-4 days,,REFRIGERATED
50063,3,DIARY,"Eggs, in shell",3-5 weeks,,REFRIGERATED
50063,4,FRESH_POULTRY,"Chicken or turkey, whole",12 months,,FROZEN
50063,5,DIARY,"Egg substitutes, liquid",,Do not freeze,FROZEN
50063,6,SHELF_ITEM,"Garlic, commercial jars",8 months,unopened,SHELF
50063,7,DOUGH,"Tube cans of biscuits, rolls, pizza dough, etc.",,Do not freeze,FROZEN
50063,8,FROZEN_ITEM,Bagels,2 months,,FROZEN
50063,9,BEVERAGES,"Juice in cartons, fruit drinks, punch",7-10 days,opened,REFRIGERATED
50063,10,VEGETABLES,Garlic,1 month,,FROZEN
50063,11,VEGETABLES,Eggplant,3-4 days,,REFRIGERATED
50063,12,BAKERY,"Pies, mincemeat",2 hours,,SHELF
50063,13,DELI_ITEM,"Chicken, rotisserie or fried",3-4 days,,REFRIGERATED
50063,14,FRUIT,Apricots,Until ripe,,SHELF
50063,15,FISH,"Lean fish (cod, flounder, haddock, halibut, sole, etc.)",6-8 months,,FROZEN
50064,1,SMOKEDFISH,"Salmon, whitefish, cold-smoked",2 months,,FROZEN
50064,2,PROCESSED_MEAT,"Corned beef, in pouch with pickling juices",5-7 days,,REFRIGERATED
50064,3,VEGETABLES,"Onions, dry",2 months,,REFRIGERATED
50064,4,VEGETABLES,Celery,1-2 weeks,,REFRIGERATED
50064,5,DIARY,Pudding,Package date,unopened,REFRIGERATED
50064,6,SHELF_ITEM,"Sugar, granulated",2 years,,SHELF
50064,7,SHELF_ITEM,"Rice, flavored or herb mixes",6 months,unopened,SHELF
50064,8,SHELF_ITEM,"Oils, olive or vegetable",1-3 months,opened,SHELF
50064,9,VEGETABLES,"Herbs, fresh",1-2 months,,FROZEN
50064,10,SHELF_ITEM,"Canned goods, low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)",3-4 days,opened,REFRIGERATED
50064,11,FRESH_POULTRY,"Chicken or turkey, whole",12 months,,FROZEN
50064,12,DOUGH,Ready-to-bake pie crust,Use-by date,,REFRIGERATED
50064,13,FRUIT,Grapes,1 day,,SHELF
50064,14,FROZEN_ITEM,Juice concentrates,6-12 months,,FROZEN
50064,15,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 months,,FROZEN
50064,16,BEVERAGES,"Juice in cartons, fruit drinks, punch",7-10 days,opened,REFRIGERATED
50064,17,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED
50065,1,VEGETABLES,"Lettuce, leaf",,Do not freeze,FROZEN
50065,2,DOUGH,Cookie dough,Use by date,unopened,REFRIGERATED
50065,3,SOY,"Soy or rice beverage, Textured soy protein (TSP)",2 years,unopened,SHELF
50065,4,PROCESSED_POULTRY,Rotisserie chicken,4 months,,FROZEN
50065,5,FRUIT,Bananas,1 month,Whole peeled,FROZEN
50065,6,PROCESSED_MEAT,"Hot dogs, sealed in package",1-2 months,,FROZEN
50065,7,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",4 months,,FROZEN
50065,8,BAKERY,"Pies, mincemeat",1 week,,REFRIGERATED
50065,9,SHELF_ITEM,"Oils, vegetable oil sprays",2 years,unopened,SHELF
50065,10,SHELF_ITEM,"Baby food, cereal, dry mixes",2 months,opened,SHELF
50065,11,SHELLFISH,"Shucked clams, mussels and oysters",3-4 months,,FROZEN
50065,12,VEGETABLES,Rutabagas,1 week,,SHELF
50065,13,FRUIT,Apricots,,Do not freeze,FROZEN
50066,1,PROCESSED_MEAT,"Sausage, smoked links, patties",1 week,,REFRIGERATED
50066,2,FROZEN_ITEM,Vegetables,8 months,,FROZEN
50066,3,SHELF_ITEM,Vinegar,2 years,unopened,SHELF
50066,4,DELI_ITEM,"Salads containing meat, fish, poultry or eggs",,Do not freeze,FROZEN
50066,5,SHELF_ITEM,"Syrup, genuine or real maple",12 months,unopened,SHELF
50066,6,SHELF_ITEM,"Spices, whole",2-4 years,unopened,SHELF
50066,7,BAKERY,"Pies, chiffon",1-2 days,,REFRIGERATED
50066,8,FRUIT,Melons,3-4 days,,REFRIGERATED
50066,9,VEGETABLES,Brussels sprouts,10-12 months,,FROZEN
50066,10,DELI_ITEM,"Luncheon meats, store-sliced",3-5 days,,REFRIGERATED
50066,11,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN
50066,12,DELI_ITEM,"Side dishes such as cooked vegetables, rice or potatoes",3-4 days,,REFRIGERATED
50066,13,SHELLFISH,"Crab meat, fresh",1-2 days,,REFRIGERATED
50066,14,BAKERY,Muffins,2 months,,FROZEN
50066,15,BAKING,"Frosting, Frosting mixes",3 months,opened,SHELF
50066,16,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED
50067,1,SHELF_ITEM,"Sugar, granulated",2 years,,SHELF
50067,2,BAKING,Chocolate syrup,6 months,opened,REFRIGERATED
50067,3,FRUIT,Apples,8 months,Cooked,FROZEN
50067,4,SHELF_ITEM,"Baby food, cereal, dry mixes",2 months,opened,SHELF
50067,5,DIARY,"Milk, plain or flavored",3 months,,FROZEN
50067,6,SOY,Miso,3 months,,REFRIGERATED
50067,7,FRUIT,Apricots,2-3 days,,REFRIGERATED
50067,8,PROCESSED_POULTRY,"Lunch meats, after opening",3-5 days,,REFRIGERATED
50067,9,SOY,"Soy or rice beverage, shelf stable",7-10 days,opened,REFRIGERATED
50067,10,FISH,"Lean fish (pollock, ocean perch, rockfish, sea trout)",1-2 days,,REFRIGERATED
50067,11,FRESH_MEAT,Ground meat,3-4 months,,FROZEN
50067,12,SHELF_ITEM,"Fruits, dried",6 months,opened,REFRIGERATED
50067,13,DIARY,"Cream, whipping, ultrapasteurized",1 month,,REFRIGERATED
50068,1,SHELF_ITEM,"Baby food, cereal, dry mixes",Use-by date,unopened,SHELF
50068,2,SHELF_ITEM,Commercially microwave packets,12 months,unopened,SHELF
50068,3,PROCESSED_MEAT,"Hot dogs, sealed in package",1-2 months,,FROZEN
50068,4,BAKERY,"Bread, flat (tortillas, pita)",4-7 days,,REFRIGERATED
50068,5,SHELF_ITEM,"Milk, canned evaporated",4-5 days,opened,REFRIGERATED
50068,6,SHELF_ITEM,Spaghetti sauce in jars,4 days,opened,REFRIGERATED
50068,7,SHELF_ITEM,"Spices, ground",2-3 years,unopened,SHELF
50068,8,FROZEN_ITEM,"Sausages, uncooked",1-2 days,,THAWED
50068,9,COOKIES,"Cookies, packaged",8-12 months,opened,FROZEN
50068,10,BAKERY,"Doughnuts, glazed or cake, dairy cream filled",3-4 days,,REFRIGERATED
50068,11,DIARY,"Milk, plain or flavored",1 week,,REFRIGERATED
50068,12,SHELLFISH,"Crab meat, pasteurized",6 months,unopened,REFRIGERATED
50068,13,PROCESSED_MEAT,"Ham, canned (""keep refrigerated"" label)",,Do not freeze,FROZEN
50068,14,SHELF_ITEM,"Juice, boxes",4-6 months,unopened,SHELF
50068,15,SOY,Miso,,Do not freeze,FROZEN
50068,16,SHELF_ITEM,Commercially microwave packets,1-2 days,popped,SHELF
50068,17,FRUIT,Coconuts,2-3 weeks,fresh,REFRIGERATED
50068,18,BAKERY,"Rolls, yeast, baked",1 week,,REFRIGERATED
50050,1,DIARY,"Eggs, in shell",,Do not freeze,FROZEN
50050,2,BAKING,"Frosting, Frosting mixes",12 months,unopened,SHELF
50050,3,BAKERY,"Cakes, pound cake",1 week,,REFRIGERATED
50050,4,SHELF_ITEM,"Syrup, pancake",12 months,opened,SHELF
50050,5,PROCESSED_MEAT,Bacon,1 week,,REFRIGERATED
50050,6,DIARY,"Aerosol can, real whipped cream",3-4 weeks,,REFRIGERATED
50050,7,BAKERY,"Pies, cream",3-4 days,,REFRIGERATED
50050,8,FROZEN_ITEM,"Fruit such as berries, melons",4-5 days,,THAWED
50050,9,FRUIT,"Pears, Plums",,Do not freeze,FROZEN
50050,10,DIARY,"Whipped, sweetened",1 day,,REFRIGERATED
50050,11,VEGETABLES,"Lettuce, iceberg",,Do not freeze,FROZEN
50050,12,BAKING,Chocolate syrup,2 years,unopened,SHELF
50050,13,SHELF_ITEM,"Tea, instant",3 years,unopened,SHELF
50051,1,DELI_ITEM,Pate,1-2 days,,REFRIGERATED
50051,2,FRUIT,Citrus Fruit,1-2 weeks,,REFRIGERATED
50051,3,COOKIES,"Cookies, packaged",4 weeks,opened,SHELF
50051,4,SHELF_ITEM,"Oils, olive or vegetable",4 months,opened,REFRIGERATED
50051,5,BAKERY,"Doughnuts, glazed or cake",1-2 days,,SHELF
50051,6,VEGETABLES,"Lettuce, leaf",,Do not freeze,FROZEN
50051,7,FROZEN_ITEM,"Sherbet, sorbet",2-4 months,,FROZEN
50051,8,VEGETABLES,Corn on the cob,8 months,,FROZEN
50051,9,BAKERY,"Rolls, yeast, partially baked",2 months,,FROZEN
50051,10,SHELF_ITEM,"Soda such as carbonated cola drinks, mixers: regular sodas, bottles",2-3 days,opened,REFRIGERATED
50051,11,FROZEN_ITEM,Soy crumbles and hotdogs,3-4 days,,THAWED
50051,12,BAKERY,"Croissants, butter",1 day,,SHELF
50051,13,VEGETABLES,"Carrots, parsnips",3 weeks,,REFRIGERATED
50051,14,PROCESSED_POULTRY,Cooked poultry dishes,4-6 months,,FROZEN
50051,15,DIARY,Buttermilk,3 months,,FROZEN
50051,16,CONDIMENTS,Chutney,12 months,unopened,SHELF
50052,1,PROCESSED_MEAT,"Sausage, raw, bulk type",1-2 months,,FROZEN
50052,2,FRUIT,Apples,8 months,Cooked,FROZEN
50052,3,SHELF_ITEM,Commercially popped in bags,1-2 weeks,opened,SHELF
50052,4,FRUIT,Apples,1-2 days,,SHELF
50052,5,SHELF_ITEM,"Baby food, jars or cans, fruits & vegetables",2-3 days,opened,REFRIGERATED
50052,6,DIARY,Kefir (fermented milk),1 week after date,unopened,REFRIGERATED
50052,7,SHELF_ITEM,"Baby food, cereal, dry mixes",Use-by date,unopened,SHELF
50052,8,FROZEN_ITEM,"Pancakes, Waffles",3-4 days,,THAWED
50052,9,BAKING,"Flour, white",6-8 months,opened,SHELF
50052,10,DIARY,"Parmesan, shredded",3-4 months,,FROZEN
50052,11,SHELF_ITEM,"Marshmallows, marshmallow creme",2-4 months,unopened,SHELF
50052,12,SOY,"Soy or rice beverage, soy flour, de-fatted, low-fat",1 year,unopened,SHELF
50053,1,BAKERY,"Bread, commercial*",7-14 days,,REFRIGERATED
50053,2,BAKERY,"Cakes, chiffon, sponge",1-2 day,,SHELF
50053,3,FROZEN_ITEM,Juice concentrates,7-10 days,,THAWED
50053,4,SHELF_ITEM,"Coffee, non-vacuum bag ground, in cans",2 years,unopened,SHELF
50053,5,VEGETABLES,"Squash, winter",10-12 months,,FROZEN
50053,6,FROZEN_ITEM,"Fish, raw",6 months,,FROZEN
50053,7,BAKING,Baking powder,6 months,unopened,SHELF
50053,8,DIARY,"Cream, whipping, ultrapasteurized",,Do not freeze,FROZEN
50053,9,BAKERY,"Rolls, filled, meat or vegetables",3-4 days,,REFRIGERATED
50053,10,CONDIMENTS,Mustard,12 months,opened,REFRIGERATED
50053,11,SHELF_ITEM,"Garlic, commercial jars",date on jar,opened,REFRIGERATED
50053,12,FROZEN_ITEM,Egg substitutes,Date on Carton,,THAWED
50053,13,DIARY,Buttermilk,3 months,,FROZEN
50053,14,SHELF_ITEM,"Tea, bags",18 months,unopened,SHELF
50053,15,PROCESSED_POULTRY,"Chicken nuggets, patties",1-3 months,,FROZEN
50053,16,SHELF_ITEM,"Peas, dried split",12 months,unopened,SHELF
50053,17,FROZEN_ITEM,Juice concentrates,7-10 days,,THAWED
50053,18,FROZEN_ITEM,"Bread Dough, commercial",4-7 days,After baking,THAWED
50054,1,BAKERY,"Cakes, chocolate",4 months,,FROZEN
50054,2,VEGETABLES,"Herbs, fresh",7-10 days,,REFRIGERATED
50054,3,BAKING,"Frosting, Frosting mixes",3 months,opened,SHELF
50054,4,FRUIT,Grapes,1 day,,SHELF
50054,5,PROCESSED_POULTRY,Ground turkey or chicken,3-4 months,,FROZEN
50054,6,DIARY,Sour cream,7-21 days,,REFRIGERATED
50054,7,SHELF_ITEM,"Sauce mixes, nondairy cream sauces, milk solids",1 year,unopened,SHELF
50054,8,SHELF_ITEM,"Marshmallows, marshmallow creme",1 month,opened,SHELF
50054,9,VEGETABLES,"Peppers, bell or chile",6-8 months,,FROZEN
50054,10,VEGETABLES,Ginger Root,1 month,,FROZEN
50054,11,VEGETABLES,Celery,10-12 months,,FROZEN
50054,12,PROCESSED_MEAT,"Lunch meats, after opening",1-2 months,,FROZEN
50054,13,BAKING,"Frosting, canned",3 months,opened,SHELF
50054,14,FRUIT,"Peaches, nectarines",Until ripe,,SHELF
50054,15,PASTA,"Pasta, fresh",package date,,REFRIGERATED
50054,16,VEGETABLES,Cucumbers,,Do not freeze,FROZEN
50055,1,DIARY,"Cream, half-and-half",3-4 days,,REFRIGERATED
50055,2,SHELF_ITEM,"Tomatoes, sun dried, packed in oil",12 months,unopened,SHELF
50055,3,SHELF_ITEM,"Gravy, dry gravy mixes",2 years,unopened,SHELF
50055,4,FROZEN_ITEM,"Topping, whipped",2 weeks,,THAWED
50055,5,FROZEN_ITEM,"Pancakes, Waffles",3-4 days,,THAWED
50055,6,DIARY,Sour cream,7-21 days,,REFRIGERATED
50055,7,BAKERY,"Rolls, yeast, baked",2 months,,FROZEN
50055,8,PROCESSED_POULTRY,Cooked poultry dishes,4-6 months,,FROZEN
50055,9,PROCESSED_POULTRY,Fried chicken,3-4 days,,REFRIGERATED
50055,10,BAKING,Baking powder,6 months,unopened,SHELF
50055,11,FROZEN_ITEM,"Fish, raw",1-2 days,,THAWED
50055,12,SHELF_ITEM,"Tea, instant",6-12 months,opened,SHELF
50055,13,FRESH_MEAT,"Beef, lamb, pork or veal chops, steaks,roasts",4-12 months,,FROZEN
50056,1,CONDIMENTS,"Olives, black and green",2 weeks,opened,REFRIGERATED
50056,2,SHELF_ITEM,"Beans, Dried",12 months,unopened,SHELF
