OrderId,OrderItemId,TYPE,ITEM,PERIOD,DETAILS,STORAGE,ITEM_DESC
50054,11,FROZEN_ITEM,Egg substitutes,57.15,,THAWED,
50054,12,FRUIT,Coconuts,180.0,Shredded,FROZEN,
50054,13,SHELF_ITEM,Soda such as carbonated cola drinks,7.0,opened,SHELF," mixers: diet sodas, bottles or cans"
50054,14,CONDIMENTS,Mayonnaise,90.0,unopened,SHELF, commercial
50054,15,DIARY,Butter,90.0,,REFRIGERATED,
50054,16,FRESH_MEAT,Ground meat,120.0,,FROZEN,
50055,1,SHELF_ITEM,Molasses,180.0,opened,SHELF,
50055,2,FISH,Lean fish (pollock,120.0,,FROZEN," ocean perch, rockfish, sea trout)"
50055,3,VEGETABLES,Cauliflower,5.0,,REFRIGERATED,
50055,4,SHELLFISH,Shucked clams,120.0,,FROZEN, mussels and oysters
50055,5,SOY,Soy or rice beverage,90.0,unopened,SHELF, shelf stable
50055,6,BAKERY,Cakes,180.0,,REFRIGERATED, fruit cake
50055,7,FRESH_POULTRY,Giblets,2.0,,REFRIGERATED,
50055,8,SHELF_ITEM,Coffee,7.0,opened,SHELF," non-vacuum bag ground, in cans"
50055,9,BAKING,Flour,30.0,unopened,SHELF, white
50055,10,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,
50055,11,DELI_ITEM,Luncheon meats,60.0,,FROZEN, store-sliced
50056,1,BAKING,Cake,30.0,unopened,SHELF," Brownie, Bread Mixes"
50056,2,FROZEN_ITEM,Sausages,60.0,,FROZEN, uncooked
50056,3,SHELF_ITEM,Tomatoes,180.0,opened,SHELF," sun dried, packed in cellophane"
50056,4,FROZEN_ITEM,Tempeh,14.0,,THAWED,
50056,5,DIARY,Cheese,180.0,,FROZEN," soft (such as Brie, Bel Paese)"
50056,6,PROCESSED_POULTRY,Pieces covered with broth or gravy,2.0,,REFRIGERATED,
50056,7,BAKERY,Rolls,36.62,,SHELF," yeast, partially baked"
50056,8,DIARY,Cheese,180.0,,FROZEN," hard (such as cheddar,  swiss, block parmesan)"
50056,9,CONDIMENTS,Salad Dressings,90.0,opened,REFRIGERATED," commercial, bottled"
50056,10,DIARY,Milk,7.0,,REFRIGERATED, plain or flavored
50056,11,SHELF_ITEM,Soup mixes,30.0,unopened,SHELF, dry bouillon
50056,12,BAKERY,Rolls,7.0,,REFRIGERATED," yeast, baked"
50056,13,FRESH_MEAT,Beef,30.0,,FROZEN," lamb, pork or veal chops, steaks,roasts"
50056,14,SHELLFISH,Crab legs,30.0,,FROZEN," king, dungeness, snow"
50056,15,SHELF_ITEM,Baby food,60.0,opened,SHELF," cereal, dry mixes"
50056,16,SHELF_ITEM,Shortening,90.0,opened,SHELF, solid
50057,1,SMOKEDFISH,Herring,4.0,,REFRIGERATED,
50057,2,BAKING,Cornmeal,30.0,unopened,SHELF, stone ground or blue
50057,3,SHELF_ITEM,Spaghetti sauce in jars,4.0,opened,REFRIGERATED,
50057,4,VEGETABLES,Celery,14.0,,REFRIGERATED,
50057,5,SMOKEDFISH,Salmon,1.0,,REFRIGERATED," whitefish, hot smoked"
50057,6,SHELF_ITEM,Peas,30.0,opened,SHELF, dried split
50057,7,FROZEN_ITEM,Soy crumbles and hotdogs,4.0,,THAWED,
50057,8,BAKERY,Cakes,7.0,,REFRIGERATED," chiffon, sponge"
50057,9,PROCESSED_POULTRY,Pieces covered with broth or gravy,180.0,,FROZEN,
50057,10,SHELF_ITEM,Diet powder mixes,90.0,opened,SHELF,
50057,11,SOY,Soy or rice beverage,60.0,unopened,SHELF," soy flour, full-fat"
50057,12,SHELF_ITEM,Canned goods,4.0,opened,REFRIGERATED," low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)"
50058,1,DIARY,Cream cheese,14.0,,REFRIGERATED,
50058,2,DIARY,Eggs,7.0,,REFRIGERATED, hard cooked
50058,3,VEGETABLES,Lettuce,7.0,,REFRIGERATED, leaf
50058,4,VEGETABLES,Carrots,30.0,,FROZEN, parsnips
50058,5,FRUIT,Citrus Fruit,1.0,,SHELF,
50058,6,DELI_ITEM,Side dishes such as cooked vegetables,60.0,,FROZEN, rice or potatoes
50058,7,SHELF_ITEM,Baby food,234.96,unopened,SHELF," cereal, dry mixes"
50058,8,SHELF_ITEM,Mushrooms,180.0,unopened,SHELF, dried
50058,9,DELI_ITEM,Cheese,7.0,,REFRIGERATED," soft (such as brie, bel paese, goat cheese, fresh mozzarella)"
50058,11,VEGETABLES,Onions,14.0,,REFRIGERATED, Spring or green
50059,1,SHELF_ITEM,Sauce mixes,234.96,opened,SHELF," nondairy (spaghetti, taco, etc.)"
50059,2,DIARY,Milk,90.0,,FROZEN, plain or flavored
50059,3,VEGETABLES,Brussels sprouts,5.0,,REFRIGERATED,
50059,4,VEGETABLES,Rutabagas,30.0,,FROZEN,
50059,5,VEGETABLES,Carrots,30.0,,FROZEN, parsnips
50059,6,FISH,Caviar,28.0,unopened,REFRIGERATED," fresh, in jar"
50059,7,SHELF_ITEM,Beans,30.0,unopened,SHELF, Dried
50059,8,FRESH_MEAT,Variety meats (liver,120.0,,FROZEN," tongue, chitterlings, etc.)"
50059,9,VEGETABLES,Bok choy,30.0,,FROZEN,
50059,10,PROCESSED_MEAT,Ham,7.0,,REFRIGERATED, cook before eating
50059,11,VEGETABLES,Squash,30.0,,FROZEN, summer
50059,12,SHELLFISH,Crab meat,180.0,unopened,REFRIGERATED, pasteurized
50059,13,PROCESSED_MEAT,Sausage,7.0,,REFRIGERATED," smoked links, patties"
50059,14,SMOKEDFISH,Salmon,8.0,,REFRIGERATED," whitefish, cold-smoked"
50059,15,VEGETABLES,Onions,14.0,,REFRIGERATED, Spring or green
50059,16,DIARY,Aerosol can,90.0,,REFRIGERATED, nondairy topping
50059,17,SHELLFISH,Crab meat,180.0,unopened,REFRIGERATED, pasteurized
50060,1,BAKING,Baking soda,30.0,unopened,SHELF,
50060,2,BAKERY,Doughnuts,7.0,G,REFRIGERATED, glazed or cake
50060,3,SHELF_ITEM,Garlic,234.96,opened,REFRIGERATED, chopped
50060,4,VEGETABLES,Ginger Root,14.0,,REFRIGERATED,
50060,5,PROCESSED_MEAT,Ham,60.0,,FROZEN," fully cooked, whole"
50060,6,FRUIT,Papaya,5.0,,SHELF, mango
50060,7,VEGETABLES,Carrots,30.0,,FROZEN, parsnips
50060,8,SHELF_ITEM,Tea,730.0,unopened,SHELF, loose
50060,9,SHELF_ITEM,Lentils,30.0,opened,SHELF, dried
50060,10,FRUIT,Melons,4.0,,REFRIGERATED,
50060,11,CONDIMENTS,Olives,30.0,unopened,SHELF, black and green
50060,12,SHELLFISH,Shrimp,2.0,,REFRIGERATED," scallops, crayfish, squid"
50061,1,SHELLFISH,Crab meat,120.0,,FROZEN, pasteurized
50061,2,FRUIT,Avocados,4.0,,REFRIGERATED,
50061,3,FROZEN_ITEM,Guacamole,120.0,,FROZEN,
50061,4,SHELF_ITEM,Jams,30.0,unopened,SHELF," jellies, preserves"
50061,5,BAKERY,Bread,1.0,,REFRIGERATED, commercial*
50061,6,BAKERY,Cakes,60.0,,FROZEN," chiffon, sponge"
50061,7,FRUIT,Grapes,7.0,,REFRIGERATED,
50061,8,FROZEN_ITEM,Sausages,60.0,,FROZEN, uncooked
50061,9,SHELF_ITEM,Herbs,365.0,"Cool, dark place",SHELF, dried
50061,10,FRUIT,Papaya,7.0,,REFRIGERATED, mango
50061,11,FROZEN_ITEM,Egg substitutes,30.0,,FROZEN,
50061,12,SHELF_ITEM,Commercially popped in bags,90.0,unopened,SHELF,
50061,13,BAKERY,Rolls,7.0,,REFRIGERATED," yeast, baked"
50061,14,SHELF_ITEM,Nuts,180.0,opened,REFRIGERATED, jars or cans
50061,15,SHELF_ITEM,Lentils,30.0,opened,SHELF, dried
50062,1,FROZEN_ITEM,Lobster tails,90.0,,FROZEN,
50062,2,SHELF_ITEM,Sugar,730.0,,SHELF, granulated
50062,3,DIARY,Eggs,7.0,,REFRIGERATED, hard cooked
50062,4,SHELF_ITEM,Tomatoes,30.0,opened,REFRIGERATED," sun dried, packed in cellophane"
50062,5,BAKERY,Rolls,4.0,,REFRIGERATED," filled, meat or vegetables"
50062,6,DIARY,Yogurt,1.0,,REFRIGERATED,
50062,7,SHELF_ITEM,Mushrooms,90.0,opened,SHELF, dried
50062,8,BAKING,Cornmeal,30.0,unopened,SHELF, stone ground or blue
50062,9,SHELF_ITEM,Sugar,730.0,,SHELF, sugar substitutes
50062,10,FROZEN_ITEM,Sausages,60.0,,FROZEN, precooked
50062,11,SHELF_ITEM,Garlic,234.96,opened,REFRIGERATED, commercial jars
50062,12,BAKERY,Rolls,7.0,,REFRIGERATED," yeast, baked"
50062,13,PROCESSED_MEAT,Ham,60.0,,FROZEN, cook before eating
50063,1,FRUIT,Apricots,3.0,,REFRIGERATED,
50063,2,BAKERY,Doughnuts,4.0,,REFRIGERATED," glazed or cake, dairy cream filled"
50063,3,DIARY,Eggs,35.0,,REFRIGERATED, in shell
50063,4,FRESH_POULTRY,Chicken or turkey,30.0,,FROZEN, whole
50063,6,SHELF_ITEM,Garlic,240.0,unopened,SHELF, commercial jars
50063,8,FROZEN_ITEM,Bagels,60.0,,FROZEN,
50063,9,BEVERAGES,Juice in cartons,1.0,opened,REFRIGERATED," fruit drinks, punch"
50063,10,VEGETABLES,Garlic,30.0,,FROZEN,
50063,11,VEGETABLES,Eggplant,4.0,,REFRIGERATED,
50063,12,BAKERY,Pies,0.08333333333333333,,SHELF, mincemeat
50063,13,DELI_ITEM,Chicken,4.0,,REFRIGERATED, rotisserie or fried
50063,14,FRUIT,Apricots,32.03,,SHELF,
50063,15,FISH,Lean fish (cod,240.0,,FROZEN," flounder, haddock, halibut, sole, etc.)"
50064,1,SMOKEDFISH,Salmon,60.0,,FROZEN," whitefish, cold-smoked"
50064,2,PROCESSED_MEAT,Corned beef,7.0,,REFRIGERATED, in pouch with pickling juices
50064,3,VEGETABLES,Onions,60.0,,REFRIGERATED, dry
50064,4,VEGETABLES,Celery,14.0,,REFRIGERATED,
50064,5,DIARY,Pudding,57.28,unopened,REFRIGERATED,
50064,6,SHELF_ITEM,Sugar,730.0,,SHELF, granulated
50064,7,SHELF_ITEM,Rice,180.0,unopened,SHELF, flavored or herb mixes
50064,8,SHELF_ITEM,Oils,90.0,opened,SHELF, olive or vegetable
50064,9,VEGETABLES,Herbs,60.0,,FROZEN, fresh
50064,10,SHELF_ITEM,Canned goods,4.0,opened,REFRIGERATED," low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)"
50064,11,FRESH_POULTRY,Chicken or turkey,30.0,,FROZEN, whole
50064,12,DOUGH,Ready-to-bake pie crust,60.0,,REFRIGERATED,
50064,13,FRUIT,Grapes,1.0,,SHELF,
50064,14,FROZEN_ITEM,Juice concentrates,30.0,,FROZEN,
50064,15,PROCESSED_MEAT,Sausage,60.0,,FROZEN," raw, bulk type"
50064,16,BEVERAGES,Juice in cartons,1.0,opened,REFRIGERATED," fruit drinks, punch"
50064,17,CONDIMENTS,Mustard,30.0,opened,REFRIGERATED,
50065,2,DOUGH,Cookie dough,60.0,unopened,REFRIGERATED,
50065,3,SOY,Soy or rice beverage,730.0,unopened,SHELF, Textured soy protein (TSP)
50065,4,PROCESSED_POULTRY,Rotisserie chicken,120.0,,FROZEN,
50065,5,FRUIT,Bananas,30.0,Whole peeled,FROZEN,
50065,6,PROCESSED_MEAT,Hot dogs,60.0,,FROZEN, sealed in package
50065,7,FISH,Lean fish (pollock,120.0,,FROZEN," ocean perch, rockfish, sea trout)"
50065,8,BAKERY,Pies,7.0,,REFRIGERATED, mincemeat
50065,9,SHELF_ITEM,Oils,730.0,unopened,SHELF, vegetable oil sprays
50065,10,SHELF_ITEM,Baby food,60.0,opened,SHELF," cereal, dry mixes"
50065,11,SHELLFISH,Shucked clams,120.0,,FROZEN, mussels and oysters
50065,12,VEGETABLES,Rutabagas,7.0,,SHELF,
50066,1,PROCESSED_MEAT,Sausage,7.0,,REFRIGERATED," smoked links, patties"
50066,2,FROZEN_ITEM,Vegetables,240.0,,FROZEN,
50066,3,SHELF_ITEM,Vinegar,730.0,unopened,SHELF,
50066,5,SHELF_ITEM,Syrup,30.0,unopened,SHELF, genuine or real maple
50066,6,SHELF_ITEM,Spices,1460.0,unopened,SHELF, whole
50066,7,BAKERY,Pies,2.0,,REFRIGERATED, chiffon
50066,8,FRUIT,Melons,4.0,,REFRIGERATED,
50066,9,VEGETABLES,Brussels sprouts,30.0,,FROZEN,
50066,10,DELI_ITEM,Luncheon meats,5.0,,REFRIGERATED, store-sliced
50066,11,FRESH_MEAT,Beef,30.0,,FROZEN," lamb, pork or veal chops, steaks,roasts"
50066,12,DELI_ITEM,Side dishes such as cooked vegetables,4.0,,REFRIGERATED, rice or potatoes
50066,13,SHELLFISH,Crab meat,2.0,,REFRIGERATED, fresh
50066,14,BAKERY,Muffins,60.0,,FROZEN,
50066,15,BAKING,Frosting,90.0,opened,SHELF, Frosting mixes
50066,16,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,
50067,1,SHELF_ITEM,Sugar,730.0,,SHELF, granulated
50067,2,BAKING,Chocolate syrup,180.0,opened,REFRIGERATED,
50067,3,FRUIT,Apples,240.0,Cooked,FROZEN,
50067,4,SHELF_ITEM,Baby food,60.0,opened,SHELF," cereal, dry mixes"
50067,5,DIARY,Milk,90.0,,FROZEN, plain or flavored
50067,6,SOY,Miso,90.0,,REFRIGERATED,
50067,7,FRUIT,Apricots,3.0,,REFRIGERATED,
50067,8,PROCESSED_POULTRY,Lunch meats,5.0,,REFRIGERATED, after opening
50067,9,SOY,Soy or rice beverage,1.0,opened,REFRIGERATED, shelf stable
50067,10,FISH,Lean fish (pollock,2.0,,REFRIGERATED," ocean perch, rockfish, sea trout)"
50067,11,FRESH_MEAT,Ground meat,120.0,,FROZEN,
50067,12,SHELF_ITEM,Fruits,180.0,opened,REFRIGERATED, dried
50067,13,DIARY,Cream,30.0,,REFRIGERATED," whipping, ultrapasteurized"
50068,1,SHELF_ITEM,Baby food,234.96,unopened,SHELF," cereal, dry mixes"
50068,2,SHELF_ITEM,Commercially microwave packets,30.0,unopened,SHELF,
50068,3,PROCESSED_MEAT,Hot dogs,60.0,,FROZEN, sealed in package
50068,4,BAKERY,Bread,7.0,,REFRIGERATED," flat (tortillas, pita)"
50068,5,SHELF_ITEM,Milk,5.0,opened,REFRIGERATED, canned evaporated
50068,6,SHELF_ITEM,Spaghetti sauce in jars,4.0,opened,REFRIGERATED,
50068,7,SHELF_ITEM,Spices,1095.0,unopened,SHELF, ground
50068,8,FROZEN_ITEM,Sausages,2.0,,THAWED, uncooked
50068,9,COOKIES,Cookies,30.0,opened,FROZEN, packaged
50068,10,BAKERY,Doughnuts,4.0,,REFRIGERATED," glazed or cake, dairy cream filled"
50068,11,DIARY,Milk,7.0,,REFRIGERATED, plain or flavored
50068,12,SHELLFISH,Crab meat,180.0,unopened,REFRIGERATED, pasteurized
50068,14,SHELF_ITEM,Juice,180.0,unopened,SHELF, boxes
50068,16,SHELF_ITEM,Commercially microwave packets,2.0,popped,SHELF,
50068,17,FRUIT,Coconuts,21.0,fresh,REFRIGERATED,
50068,18,BAKERY,Rolls,7.0,,REFRIGERATED," yeast, baked"
50050,2,BAKING,Frosting,30.0,unopened,SHELF, Frosting mixes
50050,3,BAKERY,Cakes,7.0,,REFRIGERATED, pound cake
50050,4,SHELF_ITEM,Syrup,30.0,opened,SHELF, pancake
50050,5,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,
50050,6,DIARY,Aerosol can,28.0,,REFRIGERATED, real whipped cream
50050,7,BAKERY,Pies,4.0,,REFRIGERATED, cream
50050,8,FROZEN_ITEM,Fruit such as berries,5.0,,THAWED, melons
50050,10,DIARY,Whipped,1.0,,REFRIGERATED, sweetened
50050,12,BAKING,Chocolate syrup,730.0,unopened,SHELF,
50050,13,SHELF_ITEM,Tea,1095.0,unopened,SHELF, instant
50051,1,DELI_ITEM,Pate,2.0,,REFRIGERATED,
50051,2,FRUIT,Citrus Fruit,14.0,,REFRIGERATED,
50051,3,COOKIES,Cookies,28.0,opened,SHELF, packaged
50051,4,SHELF_ITEM,Oils,120.0,opened,REFRIGERATED, olive or vegetable
50051,5,BAKERY,Doughnuts,2.0,,SHELF, glazed or cake
50051,7,FROZEN_ITEM,Sherbet,120.0,,FROZEN, sorbet
50051,8,VEGETABLES,Corn on the cob,240.0,,FROZEN,
50051,9,BAKERY,Rolls,60.0,,FROZEN," yeast, partially baked"
50051,10,SHELF_ITEM,Soda such as carbonated cola drinks,3.0,opened,REFRIGERATED," mixers: regular sodas, bottles"
50051,11,FROZEN_ITEM,Soy crumbles and hotdogs,4.0,,THAWED,
50051,12,BAKERY,Croissants,1.0,,SHELF, butter
50051,13,VEGETABLES,Carrots,21.0,,REFRIGERATED, parsnips
50051,14,PROCESSED_POULTRY,Cooked poultry dishes,180.0,,FROZEN,
50051,15,DIARY,Buttermilk,90.0,,FROZEN,
50051,16,CONDIMENTS,Chutney,30.0,unopened,SHELF,
50052,1,PROCESSED_MEAT,Sausage,60.0,,FROZEN," raw, bulk type"
50052,2,FRUIT,Apples,240.0,Cooked,FROZEN,
50052,3,SHELF_ITEM,Commercially popped in bags,14.0,opened,SHELF,
50052,4,FRUIT,Apples,2.0,,SHELF,
50052,5,SHELF_ITEM,Baby food,3.0,opened,REFRIGERATED," jars or cans, fruits & vegetables"
50052,6,DIARY,Kefir (fermented milk),7.0,unopened,REFRIGERATED,
50052,7,SHELF_ITEM,Baby food,234.96,unopened,SHELF," cereal, dry mixes"
50052,8,FROZEN_ITEM,Pancakes,4.0,,THAWED, Waffles
50052,9,BAKING,Flour,240.0,opened,SHELF, white
50052,10,DIARY,Parmesan,120.0,,FROZEN, shredded
50052,11,SHELF_ITEM,Marshmallows,120.0,unopened,SHELF, marshmallow creme
50052,12,SOY,Soy or rice beverage,365.0,unopened,SHELF," soy flour, de-fatted, low-fat"
50053,1,BAKERY,Bread,1.0,,REFRIGERATED, commercial*
50053,2,BAKERY,Cakes,2.0,,SHELF," chiffon, sponge"
50053,3,FROZEN_ITEM,Juice concentrates,1.0,,THAWED,
50053,4,SHELF_ITEM,Coffee,730.0,unopened,SHELF," non-vacuum bag ground, in cans"
50053,5,VEGETABLES,Squash,30.0,,FROZEN, winter
50053,6,FROZEN_ITEM,Fish,180.0,,FROZEN, raw
50053,7,BAKING,Baking powder,180.0,unopened,SHELF,
50053,9,BAKERY,Rolls,4.0,,REFRIGERATED," filled, meat or vegetables"
50053,10,CONDIMENTS,Mustard,30.0,opened,REFRIGERATED,
50053,11,SHELF_ITEM,Garlic,234.96,opened,REFRIGERATED, commercial jars
50053,12,FROZEN_ITEM,Egg substitutes,57.15,,THAWED,
50053,13,DIARY,Buttermilk,90.0,,FROZEN,
50053,14,SHELF_ITEM,Tea,30.0,unopened,SHELF, bags
50053,15,PROCESSED_POULTRY,Chicken nuggets,90.0,,FROZEN, patties
50053,16,SHELF_ITEM,Peas,30.0,unopened,SHELF, dried split
50053,17,FROZEN_ITEM,Juice concentrates,1.0,,THAWED,
50053,18,FROZEN_ITEM,Bread Dough,7.0,After baking,THAWED, commercial
50054,1,BAKERY,Cakes,120.0,,FROZEN, chocolate
50054,2,VEGETABLES,Herbs,1.0,,REFRIGERATED, fresh
50054,3,BAKING,Frosting,90.0,opened,SHELF, Frosting mixes
50054,4,FRUIT,Grapes,1.0,,SHELF,
50054,5,PROCESSED_POULTRY,Ground turkey or chicken,120.0,,FROZEN,
50054,6,DIARY,Sour cream,2.0,,REFRIGERATED,
50054,7,SHELF_ITEM,Sauce mixes,365.0,unopened,SHELF," nondairy cream sauces, milk solids"
50054,8,SHELF_ITEM,Marshmallows,30.0,opened,SHELF, marshmallow creme
50054,9,VEGETABLES,Peppers,240.0,,FROZEN, bell or chile
50054,10,VEGETABLES,Ginger Root,30.0,,FROZEN,
50054,11,VEGETABLES,Celery,30.0,,FROZEN,
50054,12,PROCESSED_MEAT,Lunch meats,60.0,,FROZEN, after opening
50054,13,BAKING,Frosting,90.0,opened,SHELF, canned
50054,14,FRUIT,Peaches,32.03,,SHELF, nectarines
50054,15,PASTA,Pasta,15.38,,REFRIGERATED, fresh
50055,1,DIARY,Cream,4.0,,REFRIGERATED, half-and-half
50055,2,SHELF_ITEM,Tomatoes,30.0,unopened,SHELF," sun dried, packed in oil"
50055,3,SHELF_ITEM,Gravy,730.0,unopened,SHELF, dry gravy mixes
50055,4,FROZEN_ITEM,Topping,14.0,,THAWED, whipped
50055,5,FROZEN_ITEM,Pancakes,4.0,,THAWED, Waffles
50055,6,DIARY,Sour cream,2.0,,REFRIGERATED,
50055,7,BAKERY,Rolls,60.0,,FROZEN," yeast, baked"
50055,8,PROCESSED_POULTRY,Cooked poultry dishes,180.0,,FROZEN,
50055,9,PROCESSED_POULTRY,Fried chicken,4.0,,REFRIGERATED,
50055,10,BAKING,Baking powder,180.0,unopened,SHELF,
50055,11,FROZEN_ITEM,Fish,2.0,,THAWED, raw
50055,12,SHELF_ITEM,Tea,30.0,opened,SHELF, instant
50055,13,FRESH_MEAT,Beef,30.0,,FROZEN," lamb, pork or veal chops, steaks,roasts"
50056,1,CONDIMENTS,Olives,14.0,opened,REFRIGERATED, black and green
50056,2,SHELF_ITEM,Beans,30.0,unopened,SHELF, Dried
50056,3,FROZEN_ITEM,Bread Dough,57.15,,FROZEN, commercial
50056,4,SHELLFISH,Cooked shellfish,90.0,,FROZEN, all
50056,5,FROZEN_ITEM,Fruit such as berries,180.0,,FROZEN, melons
50056,6,SHELF_ITEM,Gelatin,120.0,opened,SHELF, unflavored
50056,7,FISH,Surimi seafood,55.98,,REFRIGERATED,
50056,8,CONDIMENTS,Olives,30.0,unopened,SHELF, black and green
50056,9,PESTO,Pesto or Sala,28.65,unopened,REFRIGERATED,
50056,10,DELI_ITEM,Cheesecake,90.0,,FROZEN,
50056,12,SHELF_ITEM,Molasses,180.0,opened,SHELF,
50056,13,SHELF_ITEM,Oils,180.0,unopened,SHELF, nut oils
50056,14,VEGETABLES,Cucumbers,5.0,,REFRIGERATED,
50056,15,BAKERY,Cakes,180.0,,REFRIGERATED, fruit cake
50056,16,BAKERY,Cookies,21.0,,SHELF, bakery or homemade
50057,1,VEGETABLES,Turnips,14.0,,REFRIGERATED,
50057,2,SHELF_ITEM,Soup mixes,30.0,opened,SHELF, dry bouillon
50057,3,COOKIES,Cookies,60.0,unopened,SHELF, packaged
50057,4,BAKING,Cocoa and Cocoa Mixes,365.0,opened,SHELF,
50057,5,FROZEN_ITEM,Sausages,60.0,,FROZEN, precooked
50057,6,SHELF_ITEM,Molasses,30.0,unopened,SHELF,
50057,7,SHELF_ITEM,Baby food,60.0,opened,SHELF," cereal, dry mixes"
50057,8,BAKERY,Cheesecake,90.0,,FROZEN,
50057,9,SHELF_ITEM,Honey,30.0,unopened,SHELF,
50057,10,BAKERY,Pastries,60.0,,FROZEN, danish
50057,11,VEGETABLES,Squash,14.0,,REFRIGERATED, winter
50057,12,DIARY,Milk,7.0,,REFRIGERATED, plain or flavored
50057,13,PROCESSED_MEAT,Ham,7.0,,REFRIGERATED, cook before eating
50057,14,BAKERY,Rolls,0.08333333333333333,,SHELF," filled, meat or vegetables"
50057,15,FRUIT,Avocados,4.0,,REFRIGERATED,
50058,1,FRUIT,Coconuts,180.0,Shredded,FROZEN,
50058,2,SHELF_ITEM,Tapioca,30.0,opened,SHELF,
50058,3,BAKERY,Doughnuts,7.0,G,REFRIGERATED, glazed or cake
50058,4,FROZEN_ITEM,Sherbet,120.0,,FROZEN, sorbet
50058,5,DIARY,Cream,120.0,,FROZEN, half-and-half
50058,6,SHELF_ITEM,Pasta,730.0,unopened,SHELF," dry, without eggs"
50058,7,SHELF_ITEM,Soda such as carbonated cola drinks,90.0,unopened,SHELF," mixers: regular sodas, bottles"
50058,8,FISH,Caviar,28.0,unopened,REFRIGERATED," fresh, in jar"
50058,9,BAKERY,Cakes,7.0,,REFRIGERATED, angel food
50058,10,DIARY,Whipped,60.0,,FROZEN, sweetened
50058,11,FRESH_POULTRY,Chicken or turkey,2.0,,REFRIGERATED, whole
50058,12,CONDIMENTS,Salad Dressings,30.0,unopened,SHELF," commercial, bottled"
50058,13,SHELF_ITEM,Peanut butter,90.0,opened,SHELF, commercial
50058,14,DELI_ITEM,Salads containing meat,4.0,,REFRIGERATED," fish, poultry or eggs"
50058,15,SHELF_ITEM,Tea,30.0,opened,SHELF, bags
50059,1,SHELF_ITEM,Garlic,234.96,opened,REFRIGERATED, commercial jars
50059,2,SHELF_ITEM,Rice,180.0,unopened,SHELF, flavored or herb mixes
50059,3,BAKING,Cornstarch,30.0,opened,SHELF,
50059,4,BAKERY,Rolls,7.0,,REFRIGERATED," yeast, partially baked"
50059,5,BAKERY,Cakes,60.0,,FROZEN," chiffon, sponge"
50059,6,FISH,Surimi seafood,4.0,,REFRIGERATED,
50059,7,PROCESSED_MEAT,Ham,60.0,,FROZEN, cook before eating
50059,8,SHELLFISH,Crab legs,5.0,,REFRIGERATED," king, dungeness, snow"
50059,9,FRUIT,Apricots,3.0,,REFRIGERATED,
50059,10,SHELF_ITEM,Sugar,730.0,,SHELF, sugar substitutes
50059,11,SHELF_ITEM,Pudding mixes,30.0,unopened,SHELF,
50059,12,SHELF_ITEM,Tomatoes,270.0,unopened,SHELF," sun dried, packed in cellophane"
50059,13,FISH,Lean fish (pollock,120.0,,FROZEN," ocean perch, rockfish, sea trout)"
50059,14,SHELF_ITEM,Fruits,30.0,opened,SHELF, dried
50059,15,PROCESSED_MEAT,Lunch meats,60.0,,FROZEN, sealed in package
50059,16,PROCESSED_MEAT,Hot dogs,60.0,,FROZEN, sealed in package
50059,17,SHELF_ITEM,Soda such as carbonated cola drinks,3.0,opened,REFRIGERATED," mixers: diet sodas, bottles or cans"
50059,18,FRUIT,Pears,4.0,,REFRIGERATED, Plums
50060,1,FRUIT,Grapes,1.0,,SHELF,
50060,2,SHELF_ITEM,Canned goods,4.0,opened,REFRIGERATED," low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)"
50060,3,BAKERY,Quiche,4.0,,REFRIGERATED,
50060,4,FRESH_POULTRY,Chicken or turkey,30.0,,FROZEN, whole
50060,5,DIARY,Milk,7.0,,REFRIGERATED, plain or flavored
50060,6,CONDIMENTS,Salad Dressings,90.0,opened,REFRIGERATED," commercial, bottled"
50060,7,SHELF_ITEM,Rice,365.0,opened,SHELF, white or wild
50060,8,SHELLFISH,Shrimp,2.0,,REFRIGERATED," scallops, crayfish, squid"
50060,9,FROZEN_ITEM,Topping,14.0,,THAWED, whipped
50060,10,BAKING,Biscuit or pancake mix,30.0,unopened,SHELF,
50060,11,CONDIMENTS,Horseradish,30.0,unopened,SHELF, in jar
50061,1,BAKERY,Cakes,120.0,,FROZEN, chocolate
50061,2,SHELF_ITEM,Coffee,30.0,unopened,SHELF," instant, jars and tins"
50061,3,DELI_ITEM,Side dishes such as cooked vegetables,60.0,,FROZEN, rice or potatoes
50061,4,SHELF_ITEM,Jerky,60.0,opened,REFRIGERATED, homemade
50061,5,FROZEN_ITEM,Bread Dough,7.0,After baking,THAWED, commercial
50061,6,FISH,Lean fish (cod,240.0,,FROZEN," flounder, haddock, halibut, sole, etc.)"
50061,7,PROCESSED_MEAT,Lunch meats,5.0,,REFRIGERATED, after opening
50061,8,VEGETABLES,Ginger Root,14.0,,REFRIGERATED,
50061,9,SHELLFISH,Cooked shellfish,4.0,,REFRIGERATED, all
50061,10,DIARY,Shredded cheddar,120.0,,FROZEN," mozzarella, etc."
