OrderId,OrderItemId,TYPE,ITEM,PERIOD,DETAILS,STORAGE,Quantity,ITEM_DESC
20127,28,DIARY,Eggnog,5.0,,REFRIGERATED,44, commercial
20127,29,FRESH_POULTRY,Duckling or goose,180.0,,FROZEN,48, whole
20127,30,BAKERY,Muffins,7.0,,REFRIGERATED,50,
20127,31,PROCESSED_POULTRY,Fried chicken,120.0,,FROZEN,54,
20127,32,FROZEN_ITEM,Sherbet,120.0,,FROZEN,52, sorbet
20128,1,DIARY,Cheese,60.0,,REFRIGERATED,56, processed slices
20128,2,DIARY,Eggs,35.0,,REFRIGERATED,54, in shell
20128,3,DIARY,Margarine,30.0,,FROZEN,54,
20128,4,DIARY,Milk,7.0,,REFRIGERATED,40, plain or flavored
20128,5,SOY,Tofu,7.0,,REFRIGERATED,58,
20128,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,40,
20128,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,40," canned (""keep refrigerated"" label)"
20128,8,FRUIT,Apples,2.0,,SHELF,40,
20128,9,FRUIT,Bananas,25.46,,SHELF,40,
20128,10,VEGETABLES,Tomatoes,39.5,,SHELF,56,
20128,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,42, white or wild
20128,12,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,40," canned (""keep refrigerated"" label)"
20128,13,FROZEN_ITEM,Egg substitutes,30.0,,FROZEN,52,
20128,14,FRUIT,Kiwi Fruit,4.0,,REFRIGERATED,48,
20128,15,DELI_ITEM,Side dishes such as cooked vegetables,60.0,,FROZEN,50, rice or potatoes
20128,16,DELI_ITEM,Side dishes such as cooked vegetables,60.0,,FROZEN,42, rice or potatoes
20128,17,FROZEN_ITEM,Guacamole,4.0,,THAWED,48,
20128,18,DIARY,Egg substitutes,1.0,unopened,REFRIGERATED,42, liquid
20128,19,FRESH_POULTRY,Duckling or goose,180.0,,FROZEN,44, whole
20128,20,SOY,Miso,90.0,,REFRIGERATED,42,
20128,21,BAKERY,Pies,60.0,,FROZEN,50, pecan
20128,22,VEGETABLES,Peppers,5.0,,REFRIGERATED,40, bell or chile
20128,23,FRUIT,Berries,2.0,,REFRIGERATED,48, cherries
20128,24,BAKERY,Quiche,60.0,,FROZEN,46,
20128,25,SHELF_ITEM,Tomatoes,30.0,opened,REFRIGERATED,44," sun dried, packed in cellophane"
20128,26,BAKING,Frosting,7.0,opened,REFRIGERATED,42, canned
20128,27,VEGETABLES,Beets,1.0,,REFRIGERATED,52,
20128,28,SMOKEDFISH,Salmon,1.0,,REFRIGERATED,50," whitefish, hot smoked"
20128,29,FISH,Surimi seafood,270.0,,FROZEN,56,
20128,30,SHELF_ITEM,Gravy,2.0,opened,REFRIGERATED,44, jars and cans
20128,31,BAKING,Flour,240.0,opened,REFRIGERATED,40, whole wheat
20128,32,SHELLFISH,Crab legs,30.0,,FROZEN,48," king, dungeness, snow"
20128,33,SHELLFISH,Crab meat,120.0,,FROZEN,52, fresh
20128,34,FISH,Cooked fish,60.0,,FROZEN,56, all
20128,35,FROZEN_ITEM,Bagels,14.0,,THAWED,54,
20129,1,DIARY,Cheese,60.0,,REFRIGERATED,40, processed slices
20129,2,DIARY,Eggs,35.0,,REFRIGERATED,48, in shell
20129,3,DIARY,Margarine,30.0,,FROZEN,42,
20129,4,DIARY,Milk,7.0,,REFRIGERATED,50, plain or flavored
20129,5,SOY,Tofu,7.0,,REFRIGERATED,52,
20129,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,56,
20129,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,48," canned (""keep refrigerated"" label)"
20129,8,FRUIT,Apples,2.0,,SHELF,42,
20129,9,FRUIT,Bananas,25.46,,SHELF,54,
20129,10,VEGETABLES,Tomatoes,39.5,,SHELF,50,
20129,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,50, white or wild
20129,12,BAKERY,Pies,60.0,,FROZEN,46, pecan
20129,13,DIARY,Cheese,28.0,opened,REFRIGERATED,54," hard (such as cheddar,  swiss, block parmesan)"
20129,14,FRUIT,Apples,21.0,,REFRIGERATED,46,
20129,15,SOY,Tofu,7.0,,REFRIGERATED,58,
20129,17,FROZEN_ITEM,Bread Dough,7.0,After baking,THAWED,46, commercial
20129,18,DELI_ITEM,Luncheon meats,5.0,,REFRIGERATED,50, store-sliced
20129,19,DELI_ITEM,Pate,60.0,,FROZEN,52,
20129,20,BAKERY,Cakes,180.0,,REFRIGERATED,56, fruit cake
20129,21,PROCESSED_MEAT,Lunch meats,60.0,,FROZEN,56, sealed in package
20129,22,PROCESSED_POULTRY,Lunch meats,60.0,,FROZEN,54, after opening
20129,23,CONDIMENTS,Mustard,30.0,opened,REFRIGERATED,40,
20129,24,FROZEN_ITEM,TV Dinners,90.0,,FROZEN,56," entrees,  breakfast"
20129,25,PROCESSED_MEAT,Sausage,7.0,,REFRIGERATED,52," smoked links, patties"
20129,26,VEGETABLES,Lettuce,7.0,,REFRIGERATED,40, leaf
20129,28,PROCESSED_MEAT,Ham,7.0,,REFRIGERATED,58," fully cooked, whole"
20129,30,DELI_ITEM,Cheese,28.0,,REFRIGERATED,52," store-sliced, hard cheese such as cheddar or swiss"
20129,31,DELI_ITEM,Cheese,28.0,,REFRIGERATED,58," store-sliced, hard cheese such as cheddar or swiss"
20129,32,DIARY,Pudding,43.12,unopened,REFRIGERATED,44,
20129,33,FRESH_POULTRY,Giblets,120.0,,FROZEN,42,
20129,34,BAKERY,Cheesecake,7.0,,REFRIGERATED,48,
20129,36,VEGETABLES,Beets,1.0,,REFRIGERATED,56,
20129,37,DIARY,Aerosol can,28.0,,REFRIGERATED,50, real whipped cream
20129,38,FRESH_POULTRY,Giblets,120.0,,FROZEN,44,
20129,39,SOY,Tofu,150.0,,FROZEN,40,
20130,1,DIARY,Cheese,60.0,,REFRIGERATED,46, processed slices
20130,2,DIARY,Eggs,35.0,,REFRIGERATED,58, in shell
20130,3,DIARY,Margarine,30.0,,FROZEN,54,
20130,4,DIARY,Milk,7.0,,REFRIGERATED,54, plain or flavored
20130,5,SOY,Tofu,7.0,,REFRIGERATED,54,
20130,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,48,
20130,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,42," canned (""keep refrigerated"" label)"
20130,8,FRUIT,Apples,2.0,,SHELF,54,
20130,9,FRUIT,Bananas,25.46,,SHELF,48,
20130,10,VEGETABLES,Tomatoes,39.5,,SHELF,48,
20130,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,44, white or wild
20130,12,BAKERY,Doughnuts,7.0,G,REFRIGERATED,48, glazed or cake
20130,13,PROCESSED_MEAT,Sausage,2.0,,REFRIGERATED,56," raw, bulk type"
20130,14,SHELF_ITEM,Jams,180.0,opened,REFRIGERATED,40," jellies, preserves"
20130,15,DELI_ITEM,Side dishes such as cooked vegetables,4.0,,REFRIGERATED,48, rice or potatoes
20130,16,CRACKERS,Crackers,120.0,opened,FROZEN,50,
20130,17,DELI_ITEM,Meats covered with gravy or broth,180.0,,FROZEN,50,
20130,18,VEGETABLES,Asparagus,240.0,,FROZEN,56,
20130,19,VEGETABLES,Beets,1.0,,REFRIGERATED,58,
20130,20,FROZEN_ITEM,Lobster tails,2.0,,THAWED,44,
20130,21,PROCESSED_MEAT,Sausage,7.0,,REFRIGERATED,48," smoked links, patties"
20130,22,DIARY,Yogurt,1.0,,REFRIGERATED,46,
20130,23,PROCESSED_MEAT,Ham,60.0,,FROZEN,40, cook before eating
20130,24,FROZEN_ITEM,Soy crumbles and hotdogs,4.0,,THAWED,56,
20130,25,CONDIMENTS,Mustard,30.0,opened,REFRIGERATED,48,
20130,26,FROZEN_ITEM,Sausages,7.0,,THAWED,42, precooked
20130,27,VEGETABLES,Onions,30.0,,FROZEN,54, dry
20130,28,SHELLFISH,Crab meat,5.0,opened,REFRIGERATED,44, pasteurized
20130,29,VEGETABLES,Cabbage,30.0,,FROZEN,48,
20130,30,DIARY,Pudding,43.12,unopened,REFRIGERATED,58,
20130,31,DIARY,Cheese,180.0,,FROZEN,56," hard (such as cheddar,  swiss, block parmesan)"
20130,33,SHELF_ITEM,Canned goods,7.0,opened,REFRIGERATED,44," high acid (such as juices, fruit, pickles, sauerkraut, tomato soup, and foods in vinegar-based sauce)"
20130,34,BAKERY,Croissants,60.0,,FROZEN,40, butter
20130,35,SHELLFISH,Crab legs,5.0,,REFRIGERATED,48," king, dungeness, snow"
20131,1,DIARY,Cheese,60.0,,REFRIGERATED,42, processed slices
20131,2,DIARY,Eggs,35.0,,REFRIGERATED,44, in shell
20131,3,DIARY,Margarine,30.0,,FROZEN,46,
20131,4,DIARY,Milk,7.0,,REFRIGERATED,48, plain or flavored
20131,5,SOY,Tofu,7.0,,REFRIGERATED,52,
20131,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,56,
20131,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,54," canned (""keep refrigerated"" label)"
20131,8,FRUIT,Apples,2.0,,SHELF,58,
20131,9,FRUIT,Bananas,25.46,,SHELF,40,
20131,10,VEGETABLES,Tomatoes,39.5,,SHELF,42,
20131,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,48, white or wild
20131,12,SHELF_ITEM,Soda such as carbonated cola drinks,3.0,opened,REFRIGERATED,58," mixers: regular sodas, bottles"
20131,13,PROCESSED_POULTRY,Fried chicken,120.0,,FROZEN,54,
20131,14,PROCESSED_MEAT,Ham,60.0,,FROZEN,54," fully cooked, slices or half"
20131,15,DIARY,Eggnog,180.0,,FROZEN,56, commercial
20131,16,CONDIMENTS,Chutney,60.0,opened,REFRIGERATED,58,
20131,17,PROCESSED_POULTRY,Chicken nuggets,90.0,,FROZEN,58, patties
20131,18,FROZEN_ITEM,Bread Dough,62.22,,FROZEN,46, commercial
20131,19,BAKERY,Pies,60.0,,FROZEN,52, pumpkin
20131,20,PROCESSED_MEAT,Sausage,7.0,,REFRIGERATED,58," smoked links, patties"
20131,21,DIARY,Kefir (fermented milk),2.0,opened,REFRIGERATED,44,
20131,22,FROZEN_ITEM,Tempeh,30.0,,FROZEN,58,
20131,23,FROZEN_ITEM,Lobster tails,90.0,,FROZEN,44,
20131,24,DIARY,Sour cream,43.12,,FROZEN,54,
20131,25,FRUIT,Coconuts,180.0,Shredded,FROZEN,52,
20131,26,DIARY,Cream,120.0,,FROZEN,44, half-and-half
20131,27,SMOKEDFISH,Salmon,8.0,,REFRIGERATED,58," whitefish, cold-smoked"
20131,28,SHELLFISH,Live lobsters,90.0,,FROZEN,48,
20131,29,BAKING,Flour,240.0,opened,REFRIGERATED,58, whole wheat
20131,30,FROZEN_ITEM,Lobster tails,2.0,,THAWED,44,
20131,31,FISH,Surimi seafood,72.76,,REFRIGERATED,44,
20132,1,DIARY,Cheese,60.0,,REFRIGERATED,54, processed slices
20132,2,DIARY,Eggs,35.0,,REFRIGERATED,48, in shell
20132,3,DIARY,Margarine,30.0,,FROZEN,56,
20132,4,DIARY,Milk,7.0,,REFRIGERATED,58, plain or flavored
20132,5,SOY,Tofu,7.0,,REFRIGERATED,46,
20132,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,56,
20132,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,40," canned (""keep refrigerated"" label)"
20132,8,FRUIT,Apples,2.0,,SHELF,54,
20132,9,FRUIT,Bananas,25.46,,SHELF,52,
20132,10,VEGETABLES,Tomatoes,39.5,,SHELF,44,
20132,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,46, white or wild
20132,13,DIARY,Parmesan,30.0,opened,REFRIGERATED,40, shredded
20132,14,DIARY,Buttermilk,90.0,,FROZEN,56,
20132,15,SHELF_ITEM,Bacon Bits,319.79,opened,REFRIGERATED,50, Imitation
20132,16,SHELLFISH,Lobster tails,2.0,,REFRIGERATED,44,
20132,17,SHELLFISH,Crab legs,5.0,,REFRIGERATED,40," king, dungeness, snow"
20132,18,BAKERY,Pies,2.0,,REFRIGERATED,52, chiffon
20132,20,SHELF_ITEM,Coffee,120.0,,FROZEN,48," non-vacuum bag ground, in cans"
20132,21,FRUIT,Grapes,7.0,,REFRIGERATED,54,
20132,23,VEGETABLES,Squash,30.0,,FROZEN,58, winter
20132,24,DIARY,Cheese,180.0,,FROZEN,48," soft (such as Brie, Bel Paese)"
20132,25,DIARY,Parmesan,30.0,opened,REFRIGERATED,44, shredded
20132,26,BAKERY,Cookies,60.0,,REFRIGERATED,52, bakery or homemade
20132,27,PROCESSED_POULTRY,Lunch meats,60.0,,FROZEN,58, after opening
20132,28,FRUIT,Coconuts,180.0,Shredded,FROZEN,44,
20132,29,SOY,Tofu,7.0,,REFRIGERATED,56,
20132,30,SHELF_ITEM,Canned goods,4.0,opened,REFRIGERATED,56," low acid (such as meat, poultry, fish, gravy, stew, soups, beans, carrots, corn, pasta, peas, potatoes, spinach)"
20132,31,DIARY,Parmesan,30.0,opened,REFRIGERATED,44, shredded
20132,32,FRUIT,Grapes,30.0,Whole,FROZEN,56,
20132,33,VEGETABLES,Garlic,30.0,,FROZEN,52,
20133,1,DIARY,Cheese,60.0,,REFRIGERATED,40, processed slices
20133,2,DIARY,Eggs,35.0,,REFRIGERATED,54, in shell
20133,3,DIARY,Margarine,30.0,,FROZEN,48,
20133,4,DIARY,Milk,7.0,,REFRIGERATED,48, plain or flavored
20133,5,SOY,Tofu,7.0,,REFRIGERATED,52,
20133,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,40,
20133,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,42," canned (""keep refrigerated"" label)"
20133,8,FRUIT,Apples,2.0,,SHELF,42,
20133,9,FRUIT,Bananas,25.46,,SHELF,42,
20133,10,VEGETABLES,Tomatoes,39.5,,SHELF,52,
20133,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,56, white or wild
20133,12,FRUIT,Coconuts,21.0,fresh,REFRIGERATED,40,
20133,15,SHELLFISH,Lobster tails,2.0,,REFRIGERATED,50,
20133,16,PROCESSED_POULTRY,Lunch meats,14.0,,REFRIGERATED,42, sealed in package
20133,17,DIARY,Eggs,4.0,,REFRIGERATED,50," raw whites, yolks*"
20133,18,VEGETABLES,Cauliflower,5.0,,REFRIGERATED,48,
20133,19,SHELLFISH,Crab meat,2.0,,REFRIGERATED,40, fresh
20133,20,DIARY,Whipped,1.0,,REFRIGERATED,46, sweetened
20133,21,SHELF_ITEM,Jerky,90.0,opened,REFRIGERATED,50, commercially dried
20133,22,BAKING,Cornmeal,90.0,opened,REFRIGERATED,52, stone ground or blue
20133,23,BAKERY,Doughnuts,30.0,,FROZEN,52, glazed or cake
20133,24,BAKERY,Croissants,7.0,,REFRIGERATED,48, butter
20133,25,DELI_ITEM,Pate,2.0,,REFRIGERATED,42,
20133,26,VEGETABLES,Potatoes,30.0,Cooked and mashed,FROZEN,40,
20133,27,PROCESSED_MEAT,Sausage,60.0,,FROZEN,42," raw, bulk type"
20133,28,SHELLFISH,Cooked shellfish,90.0,,FROZEN,48, all
20133,29,DIARY,Cream,30.0,,REFRIGERATED,46," whipping, ultrapasteurized"
20133,30,SHELLFISH,Shucked clams,2.0,,REFRIGERATED,58, mussels and oysters
20134,1,DIARY,Cheese,60.0,,REFRIGERATED,150, processed slices
20134,2,DIARY,Eggs,35.0,,REFRIGERATED,150, in shell
20134,3,DIARY,Margarine,30.0,,FROZEN,120,
20134,4,DIARY,Milk,7.0,,REFRIGERATED,132, plain or flavored
20134,5,SOY,Tofu,7.0,,REFRIGERATED,144,
20134,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,132,
20134,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,150," canned (""keep refrigerated"" label)"
20134,8,FRUIT,Apples,2.0,,SHELF,120,
20134,9,FRUIT,Bananas,25.46,,SHELF,132,
20134,10,VEGETABLES,Tomatoes,39.5,,SHELF,156,
20134,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,150, white or wild
20134,12,VEGETABLES,Parsley,7.0,,REFRIGERATED,174, cilantro
20134,13,SHELLFISH,Crab meat,180.0,unopened,REFRIGERATED,138, pasteurized
20134,14,SMOKEDFISH,Herring,60.0,,FROZEN,120,
20134,15,DIARY,Cream,4.0,,REFRIGERATED,150, half-and-half
20134,17,BAKERY,Pastries,7.0,,REFRIGERATED,162, danish
20134,18,VEGETABLES,Ginger Root,30.0,,FROZEN,132,
20134,19,BAKING,Cornmeal,30.0,opened,REFRIGERATED,120," regular, degerminated"
20134,20,VEGETABLES,Bok choy,30.0,,FROZEN,150,
20134,21,SHELLFISH,Lobster tails,180.0,,FROZEN,174,
20134,22,DIARY,Aerosol can,90.0,,REFRIGERATED,174, nondairy topping
20134,23,SHELLFISH,Shrimp,180.0,,FROZEN,156," scallops, crayfish, squid"
20134,24,VEGETABLES,Parsley,7.0,,REFRIGERATED,156, cilantro
20134,25,SHELF_ITEM,Spices,730.0,opened,REFRIGERATED,120," paprika, red pepper, & chili powder"
20134,26,VEGETABLES,Greens,30.0,,FROZEN,156,
20134,27,PROCESSED_MEAT,Ham,60.0,,FROZEN,162," fully cooked, slices or half"
20134,28,FROZEN_ITEM,TV Dinners,90.0,,FROZEN,144," entrees,  breakfast"
20134,29,SHELF_ITEM,Jams,180.0,opened,REFRIGERATED,126," jellies, preserves"
20134,30,BAKERY,Cakes,7.0,,REFRIGERATED,144," chiffon, sponge"
20134,31,BAKERY,Quiche,4.0,,REFRIGERATED,168,
20134,32,BAKERY,Cakes,120.0,,FROZEN,126, chocolate
20134,33,CRACKERS,Crackers,120.0,opened,REFRIGERATED,162,
20134,34,BAKERY,Cookies,60.0,,REFRIGERATED,120, bakery or homemade
20134,35,VEGETABLES,Brussels sprouts,5.0,,REFRIGERATED,168,
20134,36,BAKERY,Cheesecake,7.0,,REFRIGERATED,174,
20134,37,FROZEN_ITEM,Fish,180.0,,FROZEN,132, raw
20134,38,BAKERY,Pastries,60.0,,FROZEN,132, danish
20134,39,DIARY,Parmesan,120.0,,FROZEN,156, shredded
20135,1,DIARY,Cheese,60.0,,REFRIGERATED,168, processed slices
20135,2,DIARY,Eggs,35.0,,REFRIGERATED,126, in shell
20135,3,DIARY,Margarine,30.0,,FROZEN,168,
20135,4,DIARY,Milk,7.0,,REFRIGERATED,156, plain or flavored
20135,5,SOY,Tofu,7.0,,REFRIGERATED,120,
20135,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,162,
20135,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,132," canned (""keep refrigerated"" label)"
20135,8,FRUIT,Apples,2.0,,SHELF,174,
20135,9,FRUIT,Bananas,25.46,,SHELF,156,
20135,10,VEGETABLES,Tomatoes,39.5,,SHELF,162,
20135,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,174, white or wild
20135,12,FROZEN_ITEM,Guacamole,4.0,,THAWED,132,
20135,13,VEGETABLES,Artichokes,14.0,,REFRIGERATED,150, whole
20135,14,DELI_ITEM,Cheese,7.0,,REFRIGERATED,168," soft (such as brie, bel paese, goat cheese, fresh mozzarella)"
20135,15,SHELF_ITEM,Rice,180.0,opened,REFRIGERATED,120, white or wild
20135,16,SHELLFISH,Crab meat,180.0,unopened,REFRIGERATED,126, pasteurized
20135,17,BAKERY,Doughnuts,4.0,,REFRIGERATED,144," glazed or cake, dairy cream filled"
20135,18,DELI_ITEM,Main dishes or meals,90.0,,FROZEN,144, hot or refrigerated
20135,19,VEGETABLES,Asparagus,240.0,,FROZEN,150,
20135,20,SHELF_ITEM,Milk,5.0,opened,REFRIGERATED,138, canned evaporated
20135,21,PROCESSED_POULTRY,Cooked poultry dishes,180.0,,FROZEN,162,
20135,22,VEGETABLES,Ginger Root,30.0,,FROZEN,156,
20135,23,PESTO,Pesto or Sala,28.5,unopened,REFRIGERATED,126,
20135,24,PROCESSED_MEAT,Ham,7.0,,REFRIGERATED,174, cook before eating
20135,25,VEGETABLES,Cucumbers,5.0,,REFRIGERATED,150,
20135,26,DIARY,Margarine,30.0,,FROZEN,126,
20135,27,SHELF_ITEM,Soda such as carbonated cola drinks,3.0,opened,REFRIGERATED,138," mixers: diet sodas, bottles or cans"
20135,28,DIARY,Egg substitutes,3.0,opened,REFRIGERATED,156, liquid
20135,29,SOY,Soy or rice beverage,4.0,opened,REFRIGERATED,120, Re-hydrated TSP
20135,30,DIARY,Butter,270.0,,FROZEN,132,
20136,1,DIARY,Cheese,60.0,,REFRIGERATED,126, processed slices
20136,2,DIARY,Eggs,35.0,,REFRIGERATED,126, in shell
20136,3,DIARY,Margarine,30.0,,FROZEN,144,
20136,4,DIARY,Milk,7.0,,REFRIGERATED,126, plain or flavored
20136,5,SOY,Tofu,7.0,,REFRIGERATED,144,
20136,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,120,
20136,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,162," canned (""keep refrigerated"" label)"
20136,8,FRUIT,Apples,2.0,,SHELF,120,
20136,9,FRUIT,Bananas,25.46,,SHELF,126,
20136,10,VEGETABLES,Tomatoes,39.5,,SHELF,144,
20136,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,138, white or wild
20136,12,FISH,Cooked fish,4.0,,REFRIGERATED,126, all
20136,13,PROCESSED_MEAT,Hot dogs,60.0,,FROZEN,162, after opening
20136,14,SHELF_ITEM,Yeast,319.79,opened,REFRIGERATED,126," dry, packets and jars"
20136,15,VEGETABLES,Spinach,2.0,,REFRIGERATED,120,
20136,16,VEGETABLES,Lettuce,14.0,,REFRIGERATED,156, iceberg
20136,17,DIARY,Buttermilk,90.0,,FROZEN,132,
20136,18,FROZEN_ITEM,Vegetables,4.0,,THAWED,162,
20136,19,DELI_ITEM,Pudding,2.0,opened,REFRIGERATED,150,
20136,20,SHELF_ITEM,Nuts,180.0,opened,REFRIGERATED,156, jars or cans
20136,21,FISH,Lean fish (cod,240.0,,FROZEN,168," flounder, haddock, halibut, sole, etc.)"
20136,22,FRESH_MEAT,Beef,5.0,,REFRIGERATED,162," lamb, pork or veal chops, steaks,roasts"
20136,23,DIARY,Parmesan,120.0,,FROZEN,162, shredded
20136,24,DIARY,Kefir (fermented milk),2.0,opened,REFRIGERATED,150,
20136,25,CONDIMENTS,Barbecue sauce,120.0,opened,REFRIGERATED,126, bottled
20136,26,BAKERY,Bread,1.0,,REFRIGERATED,126, commercial*
20136,27,DIARY,Parmesan,120.0,,FROZEN,144, shredded
20136,28,BAKING,Frosting,7.0,opened,REFRIGERATED,168, canned
20136,29,PROCESSED_MEAT,Sausage,7.0,,REFRIGERATED,144," smoked links, patties"
20136,30,VEGETABLES,Rutabagas,14.0,,REFRIGERATED,168,
20136,31,BAKERY,Cakes,7.0,,REFRIGERATED,126, angel food
20136,32,DELI_ITEM,Main dishes or meals,4.0,,REFRIGERATED,174, hot or refrigerated
20136,33,FROZEN_ITEM,Bagels,14.0,,THAWED,150,
20136,34,DIARY,Parmesan,120.0,,FROZEN,132, shredded
20137,1,DIARY,Cheese,60.0,,REFRIGERATED,156, processed slices
20137,2,DIARY,Eggs,35.0,,REFRIGERATED,162, in shell
20137,3,DIARY,Margarine,30.0,,FROZEN,132,
20137,4,DIARY,Milk,7.0,,REFRIGERATED,174, plain or flavored
20137,5,SOY,Tofu,7.0,,REFRIGERATED,138,
20137,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,162,
20137,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,156," canned (""keep refrigerated"" label)"
20137,8,FRUIT,Apples,2.0,,SHELF,162,
20137,9,FRUIT,Bananas,25.46,,SHELF,174,
20137,10,VEGETABLES,Tomatoes,39.5,,SHELF,174,
20137,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,174, white or wild
20137,12,VEGETABLES,Brussels sprouts,30.0,,FROZEN,138,
20137,13,VEGETABLES,Spinach,2.0,,REFRIGERATED,138,
20137,14,SOY,Tofu,7.0,,REFRIGERATED,168,
20137,15,DIARY,Parmesan,120.0,,FROZEN,162, shredded
20137,16,SHELF_ITEM,Coffee,14.0,opened,REFRIGERATED,156, whole beans
20137,17,BAKERY,Pies,240.0,,FROZEN,174, fruit
20137,18,SHELLFISH,Cooked shellfish,4.0,,REFRIGERATED,144, all
20137,19,DIARY,Kefir (fermented milk),2.0,opened,REFRIGERATED,132,
20137,20,FISH,Lean fish (cod,2.0,,REFRIGERATED,156," flounder, haddock, halibut, sole, etc.)"
20137,21,VEGETABLES,Rutabagas,30.0,,FROZEN,168,
20137,22,PROCESSED_POULTRY,Lunch meats,60.0,,FROZEN,168, after opening
20137,23,SHELF_ITEM,Coffee,14.0,opened,REFRIGERATED,138, whole beans
20137,24,FRUIT,Apples,21.0,,REFRIGERATED,126,
20137,25,BAKERY,Doughnuts,4.0,,REFRIGERATED,150," glazed or cake, dairy cream filled"
20137,26,SHELF_ITEM,Garlic,319.79,opened,REFRIGERATED,138, chopped
20137,27,CONDIMENTS,Mayonnaise,60.0,opened,REFRIGERATED,126, commercial
20137,28,FROZEN_ITEM,Tempeh,30.0,,FROZEN,150,
20137,29,VEGETABLES,Garlic,30.0,,FROZEN,120,
20137,30,BAKERY,Cakes,60.0,,FROZEN,132, angel food
20137,31,SHELF_ITEM,Yeast,319.79,opened,REFRIGERATED,168," dry, packets and jars"
20137,32,FROZEN_ITEM,Guacamole,4.0,,THAWED,138,
20137,33,DIARY,Dips,14.0,,REFRIGERATED,120, sour cream based
20137,34,FRESH_MEAT,Variety meats (liver,120.0,,FROZEN,174," tongue, chitterlings, etc.)"
20137,35,FROZEN_ITEM,Shrimp,30.0,,FROZEN,162, shellfish
20137,36,FISH,Fatty fish (bluefish,90.0,,FROZEN,150," mackerel, mullet, salmon, tuna, etc.)"
20137,37,BAKERY,Cheesecake,90.0,,FROZEN,174,
20137,38,FRESH_MEAT,Cooked meats (after home cooking),90.0,,FROZEN,132,
20137,39,FISH,Caviar,28.0,unopened,REFRIGERATED,138," fresh, in jar"
20138,1,DIARY,Cheese,60.0,,REFRIGERATED,156, processed slices
20138,2,DIARY,Eggs,35.0,,REFRIGERATED,132, in shell
20138,3,DIARY,Margarine,30.0,,FROZEN,150,
20138,4,DIARY,Milk,7.0,,REFRIGERATED,168, plain or flavored
20138,5,SOY,Tofu,7.0,,REFRIGERATED,168,
20138,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,126,
20138,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,168," canned (""keep refrigerated"" label)"
20138,8,FRUIT,Apples,2.0,,SHELF,120,
20138,9,FRUIT,Bananas,25.46,,SHELF,144,
20138,10,VEGETABLES,Tomatoes,39.5,,SHELF,168,
20138,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,138, white or wild
20138,12,FROZEN_ITEM,Sausages,7.0,,THAWED,174, precooked
20138,13,FRUIT,Apples,21.0,,REFRIGERATED,138,
20138,14,VEGETABLES,Leeks,30.0,,FROZEN,132,
20138,15,FROZEN_ITEM,TV Dinners,90.0,,FROZEN,168," entrees,  breakfast"
20138,16,VEGETABLES,Garlic,14.0,,REFRIGERATED,162,
20138,17,SHELF_ITEM,Baby food,1.0,opened,REFRIGERATED,138, meats & eggs
20138,18,VEGETABLES,Brussels sprouts,5.0,,REFRIGERATED,144,
20138,19,SMOKEDFISH,Herring,60.0,,FROZEN,150,
20138,20,SOY,Soy or rice beverage,180.0,opened,REFRIGERATED,120," soy flour, full-fat"
20138,21,DIARY,Cheese,180.0,unopened,REFRIGERATED,162," hard (such as cheddar,  swiss, block parmesan)"
20138,22,DIARY,Cottage cheese,7.0,,REFRIGERATED,150, ricotta
